MMSI,Company,Origin,Destination,StDate,Distance,ETA,ATA,TradeRoute,
803543774,HPL,Shenzhen,Los Angeles,2018-10-23 17:50:58,15690.57711,2018-12-12 06:50:58,2018-12-20 00:50:58,Suez,
270620588,Maersk,Seattle,Qingdao,2015-03-16 22:08:37,17827.74111,2015-05-13 05:08:37,2015-05-13 05:08:37,Suez,
793682140,HPL,Ningbo,Seattle,2016-10-13 07:19:26,17488.56305,2016-12-07 14:19:26,2016-12-09 14:19:26,Suez,
785738414,HPL,Long Beach,Shanghai,2018-08-04 17:15:41,16429.75492,2018-09-26 01:15:41,2018-10-01 00:15:41,Suez,
266299723,Maersk,Qingdao,Los Angeles,2015-10-11 03:57:30,16709.06452,2015-12-03 22:57:30,2015-12-07 10:57:30,Suez,
748796292,Maersk,Guangzhou,Long Beach,2015-01-28 18:02:31,15713.75361,2015-03-20 14:02:31,2015-03-27 02:02:31,Suez,
748796292,Maersk,Guangzhou,Long Beach,2015-05-30 18:02:31,15713.75361,2015-07-19 18:02:31,2015-07-27 02:02:31,Suez,
305292268,XPO Logistics,Long Beach,Ningbo,2017-06-10 00:35:55,16363.19596,2017-07-31 02:35:55,2017-08-06 08:35:55,Suez,
857612318,XPO Logistics,Seattle,Ningbo,2018-06-07 19:58:56,17488.56305,2018-08-02 02:58:56,2018-08-04 03:58:56,Suez,
471367398,Maersk,Ningbo,Seattle,2016-06-14 21:28:12,17488.56305,2016-08-09 19:28:12,2016-08-11 05:28:12,Suez,
531033457,XPO Logistics,Long Beach,Guangzhou,2016-07-09 21:02:28,15713.75361,2016-08-29 16:02:28,2016-09-05 05:02:28,Suez,
985216054,XPO Logistics,Shenzhen,Seattle,2017-03-17 16:29:29,16809.25369,2017-05-10 06:29:29,2017-05-14 00:29:29,Suez,
599766974,HPL,Seattle,Guangzhou,2015-12-05 12:20:24,16839.1207,2016-01-29 10:20:24,2016-01-31 20:20:24,Suez,
726767545,HPL,Long Beach,Guangzhou,2015-03-19 05:24:48,15713.75361,2015-05-08 19:24:48,2015-05-15 13:24:48,Suez,
973947387,Maersk,Shanghai,Long Beach,2017-07-18 13:18:18,16429.75492,2017-09-09 03:18:18,2017-09-13 21:18:18,Suez,
540841456,HPL,Los Angeles,Guangzhou,2018-08-05 15:37:14,15720.44412,2018-09-24 15:37:14,2018-10-01 23:37:14,Suez,
616666199,HPL,Long Beach,Qingdao,2020-02-21 04:44:55,16702.37402,2020-04-15 00:44:55,2020-04-18 12:44:55,Suez,
756847497,Maersk,Shanghai,Long Beach,2018-02-21 05:33:10,16429.75492,2018-04-14 12:33:10,2018-04-19 14:33:10,Suez,
524936331,Maersk,Los Angeles,Shanghai,2015-04-30 20:33:01,16436.44542,2015-06-22 04:33:01,2015-06-27 05:33:01,Suez,
524936331,Maersk,Shanghai,Los Angeles,2015-06-29 20:33:01,16436.44542,2015-08-21 09:33:01,2015-08-26 05:33:01,Suez,
524936331,Maersk,Shanghai,Seattle,2018-09-17 20:33:01,17555.122,2018-11-12 20:33:01,2018-11-14 05:33:01,Suez,
538641312,Maersk,Shanghai,Long Beach,2018-07-31 05:19:27,16429.75492,2018-09-21 17:19:27,2018-09-26 14:19:27,Suez,
440865630,XPO Logistics,Seattle,Shenzhen,2020-02-27 13:19:55,16809.25369,2020-04-20 17:19:55,2020-04-24 22:19:55,Suez,
253349826,XPO Logistics,Guangzhou,Los Angeles,2019-04-18 05:41:37,15720.44412,2019-06-07 07:41:37,2019-06-14 14:41:37,Suez,
842585669,XPO Logistics,Seattle,Guangzhou,2019-08-04 18:02:48,16839.1207,2019-09-28 07:02:48,2019-10-01 03:02:48,Suez,
985216054,XPO Logistics,Seattle,Shenzhen,2018-06-03 16:29:29,16809.25369,2018-07-27 11:29:29,2018-07-31 01:29:29,Suez,
198972820,XPO Logistics,Shanghai,Long Beach,2016-07-08 09:52:50,16429.75492,2016-08-30 05:52:50,2016-09-03 18:52:50,Suez,
677367746,HPL,Long Beach,Ningbo,2017-05-01 14:36:07,16363.19596,2017-06-21 17:36:07,2017-06-27 23:36:07,Suez,
100710588,HPL,Shenzhen,Seattle,2017-06-27 11:28:07,16809.25369,2017-08-19 14:28:07,2017-08-23 20:28:07,Suez,
803543774,HPL,Shenzhen,Seattle,2016-06-09 17:50:58,16809.25369,2016-08-02 10:50:58,2016-08-06 02:50:58,Suez,
756847497,Maersk,Shenzhen,Seattle,2019-11-13 05:33:10,16809.25369,2020-01-05 21:33:10,2020-01-09 15:33:10,Suez,
935055184,Maersk,Los Angeles,Qingdao,2018-03-05 12:02:26,16709.06452,2018-04-27 12:02:26,2018-05-01 22:02:26,Suez,
657845441,XPO Logistics,Long Beach,Qingdao,2017-08-30 18:46:06,16702.37402,2017-10-23 05:46:06,2017-10-27 04:46:06,Suez,
657845441,XPO Logistics,Qingdao,Long Beach,2017-11-01 18:46:06,16702.37402,2017-12-25 10:46:06,2017-12-29 04:46:06,Suez,
985216054,XPO Logistics,Seattle,Shenzhen,2017-05-23 16:29:29,16809.25369,2017-07-15 17:29:29,2017-07-20 02:29:29,Suez,
791425636,XPO Logistics,Qingdao,Long Beach,2017-03-01 00:50:24,16702.37402,2017-04-23 03:50:24,2017-04-27 10:50:24,Suez,
169361376,HPL,Los Angeles,Qingdao,2015-08-05 19:37:22,16709.06452,2015-09-27 23:37:22,2015-10-02 05:37:22,Suez,
527096194,HPL,Seattle,Shenzhen,2015-03-27 11:17:26,16809.25369,2015-05-20 02:17:26,2015-05-23 21:17:26,Suez,
793682140,HPL,Qingdao,Long Beach,2015-09-27 07:19:26,16702.37402,2015-11-19 10:19:26,2015-11-23 17:19:26,Suez,
482154217,HPL,Los Angeles,Ningbo,2018-12-19 10:34:12,16369.88647,2019-02-08 15:34:12,2019-02-14 20:34:12,Suez,
416122157,Maersk,Long Beach,Guangzhou,2015-06-30 10:54:15,15713.75361,2015-08-19 16:54:15,2015-08-26 21:54:15,Suez,
538641312,Maersk,Shanghai,Long Beach,2019-08-18 05:19:27,16429.75492,2019-10-10 03:19:27,2019-10-14 16:19:27,Suez,
953342577,HPL,Ningbo,Seattle,2017-03-31 01:49:49,17488.56305,2017-05-25 07:49:49,2017-05-27 12:49:49,Suez,
971613459,Maersk,Shanghai,Long Beach,2015-09-09 08:27:38,16429.75492,2015-10-31 19:27:38,2015-11-05 19:27:38,Suez,
524936331,Maersk,Shanghai,Los Angeles,2016-03-10 20:33:01,16436.44542,2016-05-02 12:33:01,2016-05-07 07:33:01,Suez,
270309665,XPO Logistics,Qingdao,Los Angeles,2015-06-25 12:26:10,16709.06452,2015-08-18 06:26:10,2015-08-21 23:26:10,Suez,
396295194,Maersk,Shanghai,Long Beach,2017-11-04 08:56:01,16429.75492,2017-12-26 12:56:01,2017-12-31 20:56:01,Suez,
440865630,XPO Logistics,Seattle,Shenzhen,2018-09-18 13:19:55,16809.25369,2018-11-11 10:19:55,2018-11-15 01:19:55,Suez,
677367746,HPL,Long Beach,Ningbo,2018-01-01 14:36:07,16363.19596,2018-02-21 23:36:07,2018-02-28 02:36:07,Suez,
748796292,Maersk,Guangzhou,Los Angeles,2019-03-04 18:02:31,15720.44412,2019-04-24 05:02:31,2019-05-01 07:02:31,Suez,
438842121,XPO Logistics,Seattle,Qingdao,2016-04-15 10:20:47,17827.74111,2016-06-11 23:20:47,2016-06-11 23:20:47,Suez,
803543774,HPL,Los Angeles,Shenzhen,2019-04-19 17:50:58,15690.57711,2019-06-07 23:50:58,2019-06-16 06:50:58,Suez,
994736046,XPO Logistics,Seattle,Ningbo,2015-05-01 04:54:24,17488.56305,2015-06-25 14:54:24,2015-06-27 17:54:24,Suez,
368187455,HPL,Seattle,Shanghai,2018-09-22 05:30:18,17555.122,2018-11-18 01:30:18,2018-11-18 18:30:18,Suez,
152208209,HPL,Qingdao,Los Angeles,2019-04-25 01:20:56,16709.06452,2019-06-17 12:20:56,2019-06-21 14:20:56,Suez,
919717629,XPO Logistics,Shanghai,Seattle,2018-12-18 14:41:09,17555.122,2019-02-13 08:41:09,2019-02-14 04:41:09,Suez,
657845441,XPO Logistics,Long Beach,Shenzhen,2020-01-05 18:46:06,15683.8866,2020-02-23 18:46:06,2020-03-03 08:46:06,Suez,
348746487,Maersk,Shenzhen,Seattle,2015-06-08 04:21:01,16809.25369,2015-07-31 15:21:01,2015-08-04 18:21:01,Suez,
531033457,XPO Logistics,Guangzhou,Los Angeles,2018-11-19 21:02:28,15720.44412,2019-01-09 03:02:28,2019-01-16 11:02:28,Suez,
744846007,HPL,Los Angeles,Qingdao,2015-04-28 13:46:45,16709.06452,2015-06-20 18:46:45,2015-06-25 03:46:45,Suez,
611957052,XPO Logistics,Shenzhen,Seattle,2016-01-22 08:30:38,16809.25369,2016-03-16 00:30:38,2016-03-19 22:30:38,Suez,
611957052,XPO Logistics,Seattle,Shenzhen,2016-08-02 08:30:38,16809.25369,2016-09-24 14:30:38,2016-09-28 22:30:38,Suez,
100710588,HPL,Ningbo,Long Beach,2015-05-23 11:28:07,16363.19596,2015-07-13 19:28:07,2015-07-20 01:28:07,Suez,
402494583,Maersk,Qingdao,Los Angeles,2016-10-18 21:48:41,16709.06452,2016-12-11 19:48:41,2016-12-15 12:48:41,Suez,
267617031,Maersk,Long Beach,Shenzhen,2019-05-09 12:17:40,15683.8866,2019-06-27 23:17:40,2019-07-06 03:17:40,Suez,
270620588,Maersk,Long Beach,Ningbo,2018-05-22 22:08:37,16363.19596,2018-07-13 01:08:37,2018-07-19 13:08:37,Suez,
597982144,Maersk,Qingdao,Long Beach,2015-01-30 01:06:08,16702.37402,2015-03-24 02:06:08,2015-03-28 16:06:08,Suez,
266299723,Maersk,Los Angeles,Qingdao,2015-08-11 03:57:30,16709.06452,2015-10-03 10:57:30,2015-10-07 18:57:30,Suez,
253349826,XPO Logistics,Seattle,Shenzhen,2016-09-03 05:41:37,16809.25369,2016-10-26 23:41:37,2016-10-30 20:41:37,Suez,
919717629,XPO Logistics,Los Angeles,Shanghai,2015-04-09 14:41:09,16436.44542,2015-06-01 03:41:09,2015-06-06 05:41:09,Suez,
611957052,XPO Logistics,Seattle,Shenzhen,2015-07-20 08:30:38,16809.25369,2015-09-11 16:30:38,2015-09-15 23:30:38,Suez,
527096194,HPL,Guangzhou,Los Angeles,2018-12-20 11:17:26,15720.44412,2019-02-09 02:17:26,2019-02-16 02:17:26,Suez,
785738414,HPL,Seattle,Guangzhou,2018-12-09 17:15:41,16839.1207,2019-02-02 04:15:41,2019-02-05 08:15:41,Suez,
177335067,HPL,Long Beach,Shanghai,2019-07-29 01:37:58,16429.75492,2019-09-19 01:37:58,2019-09-24 16:37:58,Suez,
919717629,XPO Logistics,Seattle,Shanghai,2018-06-04 14:41:09,17555.122,2018-07-30 15:41:09,2018-08-01 06:41:09,Suez,
181862660,Maersk,Seattle,Ningbo,2015-08-16 08:24:26,17488.56305,2015-10-11 02:24:26,2015-10-13 00:24:26,Suez,
270620588,Maersk,Qingdao,Seattle,2016-02-24 22:08:37,17827.74111,2016-04-22 17:08:37,2016-04-22 14:08:37,Suez,
597982144,Maersk,Qingdao,Long Beach,2015-06-07 01:06:08,16702.37402,2015-07-30 18:06:08,2015-08-03 17:06:08,Suez,
597982144,Maersk,Seattle,Qingdao,2019-03-03 01:06:08,17827.74111,2019-04-29 07:06:08,2019-04-29 17:06:08,Suez,
161181296,HPL,Los Angeles,Qingdao,2017-01-12 02:17:44,16709.06452,2017-03-06 13:17:44,2017-03-10 18:17:44,Suez,
744846007,HPL,Seattle,Guangzhou,2017-05-24 13:46:45,16839.1207,2017-07-17 15:46:45,2017-07-21 05:46:45,Suez,
546279361,HPL,Qingdao,Los Angeles,2015-02-09 09:35:57,16709.06452,2015-04-04 03:35:57,2015-04-08 01:35:57,Suez,
177335067,HPL,Long Beach,Shanghai,2015-09-02 01:37:58,16429.75492,2015-10-24 05:37:58,2015-10-29 17:37:58,Suez,
177335067,HPL,Long Beach,Shanghai,2018-11-19 01:37:58,16429.75492,2019-01-10 04:37:58,2019-01-15 17:37:58,Suez,
970782916,Maersk,Shenzhen,Long Beach,2016-10-02 10:16:42,15683.8866,2016-11-20 22:16:42,2016-11-29 02:16:42,Suez,
829877018,Maersk,Qingdao,Long Beach,2015-06-06 20:58:09,16702.37402,2015-07-29 20:58:09,2015-08-03 13:58:09,Suez,
305292268,XPO Logistics,Ningbo,Long Beach,2017-12-18 00:35:55,16363.19596,2018-02-07 07:35:55,2018-02-13 17:35:55,Suez,
556488484,XPO Logistics,Shenzhen,Seattle,2016-11-01 01:09:06,16809.25369,2016-12-24 21:09:06,2016-12-28 18:09:06,Suez,
368187455,HPL,Shanghai,Seattle,2018-03-12 05:30:18,17555.122,2018-05-07 12:30:18,2018-05-08 22:30:18,Suez,
848149494,HPL,Seattle,Ningbo,2016-04-28 22:33:28,17488.56305,2016-06-23 18:33:28,2016-06-25 15:33:28,Suez,
531033457,XPO Logistics,Long Beach,Guangzhou,2015-03-11 21:02:28,15713.75361,2015-05-01 10:02:28,2015-05-08 14:02:28,Suez,
610175331,XPO Logistics,Long Beach,Guangzhou,2015-07-11 19:13:52,15713.75361,2015-08-31 15:13:52,2015-09-07 12:13:52,Suez,
462467308,HPL,Shanghai,Long Beach,2016-01-24 12:46:18,16429.75492,2016-03-17 08:46:18,2016-03-22 05:46:18,Suez,
462467308,HPL,Qingdao,Los Angeles,2017-10-20 12:46:18,16709.06452,2017-12-12 17:46:18,2017-12-17 05:46:18,Suez,
103564271,HPL,Seattle,Qingdao,2015-05-03 04:17:35,17827.74111,2015-06-29 18:17:35,2015-06-29 21:17:35,Suez,
100710588,HPL,Seattle,Shenzhen,2017-12-30 11:28:07,16809.25369,2018-02-21 21:28:07,2018-02-26 04:28:07,Suez,
490590891,Maersk,Los Angeles,Qingdao,2015-11-14 15:22:14,16709.06452,2016-01-07 13:22:14,2016-01-11 09:22:14,Suez,
490590891,Maersk,Qingdao,Long Beach,2018-11-01 15:22:14,16702.37402,2018-12-25 01:22:14,2018-12-29 09:22:14,Suez,
597982144,Maersk,Seattle,Qingdao,2019-11-26 01:06:08,17827.74111,2020-01-22 22:06:08,2020-01-22 19:06:08,Suez,
411932052,Maersk,Guangzhou,Seattle,2020-01-20 19:01:37,16839.1207,2020-03-15 06:01:37,2020-03-18 13:01:37,Suez,
266299723,Maersk,Shanghai,Seattle,2017-03-10 03:57:30,17555.122,2017-05-05 17:57:30,2017-05-06 21:57:30,Suez,
894738496,XPO Logistics,Long Beach,Qingdao,2016-10-21 09:48:51,16702.37402,2016-12-13 18:48:51,2016-12-18 03:48:51,Suez,
791425636,XPO Logistics,Qingdao,Los Angeles,2019-08-28 00:50:24,16709.06452,2019-10-20 01:50:24,2019-10-24 18:50:24,Suez,
540841456,HPL,Los Angeles,Guangzhou,2019-04-05 15:37:14,15720.44412,2019-05-26 03:37:14,2019-06-02 09:37:14,Suez,
744846007,HPL,Guangzhou,Seattle,2018-04-23 13:46:45,16839.1207,2018-06-17 00:46:45,2018-06-20 07:46:45,Suez,
919717629,XPO Logistics,Seattle,Shanghai,2019-02-26 14:41:09,17555.122,2019-04-23 17:41:09,2019-04-25 09:41:09,Suez,
438842121,XPO Logistics,Long Beach,Ningbo,2017-01-04 10:20:47,16363.19596,2017-02-25 03:20:47,2017-03-03 05:20:47,Suez,
154009787,XPO Logistics,Qingdao,Los Angeles,2016-03-02 11:16:05,16709.06452,2016-04-25 05:16:05,2016-04-29 06:16:05,Suez,
803543774,HPL,Ningbo,Long Beach,2018-02-28 17:50:58,16363.19596,2018-04-21 15:50:58,2018-04-27 12:50:58,Suez,
935055184,Maersk,Qingdao,Los Angeles,2019-06-03 12:02:26,16709.06452,2019-07-27 00:02:26,2019-07-31 07:02:26,Suez,
198972820,XPO Logistics,Shanghai,Long Beach,2015-10-25 09:52:50,16429.75492,2015-12-17 06:52:50,2015-12-22 04:52:50,Suez,
599766974,HPL,Shenzhen,Long Beach,2019-08-09 12:20:24,15683.8866,2019-09-28 05:20:24,2019-10-06 07:20:24,Suez,
744846007,HPL,Seattle,Guangzhou,2018-02-14 13:46:45,16839.1207,2018-04-10 03:46:45,2018-04-13 08:46:45,Suez,
402494583,Maersk,Los Angeles,Qingdao,2017-09-08 21:48:41,16709.06452,2017-11-01 03:48:41,2017-11-05 16:48:41,Suez,
524936331,Maersk,Seattle,Shanghai,2019-08-14 20:33:01,17555.122,2019-10-09 23:33:01,2019-10-11 15:33:01,Suez,
305292268,XPO Logistics,Ningbo,Long Beach,2017-04-05 00:35:55,16363.19596,2017-05-26 16:35:55,2017-06-01 19:35:55,Suez,
270309665,XPO Logistics,Los Angeles,Qingdao,2016-01-03 12:26:10,16709.06452,2016-02-26 05:26:10,2016-03-01 07:26:10,Suez,
803543774,HPL,Seattle,Shenzhen,2016-08-14 17:50:58,16809.25369,2016-10-07 10:50:58,2016-10-11 13:50:58,Suez,
326210306,Maersk,Long Beach,Shenzhen,2018-08-17 22:43:51,15683.8866,2018-10-06 14:43:51,2018-10-14 18:43:51,Suez,
396295194,Maersk,Shanghai,Los Angeles,2016-02-09 08:56:01,16436.44542,2016-04-02 03:56:01,2016-04-07 04:56:01,Suez,
531033457,XPO Logistics,Guangzhou,Long Beach,2016-01-09 21:02:28,15713.75361,2016-02-29 12:02:28,2016-03-07 17:02:28,Suez,
531033457,XPO Logistics,Guangzhou,Long Beach,2016-05-10 21:02:28,15713.75361,2016-06-30 18:02:28,2016-07-07 17:02:28,Suez,
610175331,XPO Logistics,Guangzhou,Long Beach,2016-01-09 19:13:52,15713.75361,2016-02-29 07:13:52,2016-03-07 15:13:52,Suez,
967517264,HPL,Long Beach,Qingdao,2015-12-05 03:17:06,16702.37402,2016-01-27 04:17:06,2016-01-31 23:17:06,Suez,
474932534,HPL,Seattle,Shenzhen,2016-09-25 21:15:08,16809.25369,2016-11-18 11:15:08,2016-11-22 17:15:08,Suez,
267617031,Maersk,Long Beach,Qingdao,2017-12-21 12:17:40,16702.37402,2018-02-12 22:17:40,2018-02-17 08:17:40,Suez,
411932052,Maersk,Seattle,Qingdao,2015-12-30 19:01:37,17827.74111,2016-02-26 13:01:37,2016-02-26 15:01:37,Suez,
270309665,XPO Logistics,Qingdao,Long Beach,2018-08-19 12:26:10,16702.37402,2018-10-11 19:26:10,2018-10-16 08:26:10,Suez,
266906320,Maersk,Los Angeles,Shenzhen,2016-08-17 05:00:00,15690.57711,2016-10-05 09:00:00,2016-10-14 02:00:00,Suez,
829877018,Maersk,Shenzhen,Long Beach,2018-12-06 20:58:09,15683.8866,2019-01-24 23:58:09,2019-02-02 17:58:09,Suez,
597982144,Maersk,Seattle,Ningbo,2017-09-21 01:06:08,17488.56305,2017-11-15 05:06:08,2017-11-17 22:06:08,Suez,
238856510,Maersk,Seattle,Ningbo,2017-10-23 04:25:19,17488.56305,2017-12-17 13:25:19,2017-12-20 01:25:19,Suez,
657845441,XPO Logistics,Seattle,Guangzhou,2015-03-27 18:46:06,16839.1207,2015-05-21 14:46:06,2015-05-24 15:46:06,Suez,
803543774,HPL,Ningbo,Long Beach,2017-10-22 17:50:58,16363.19596,2017-12-13 05:50:58,2017-12-19 14:50:58,Suez,
402138123,XPO Logistics,Los Angeles,Qingdao,2016-08-14 19:14:56,16709.06452,2016-10-07 11:14:56,2016-10-11 17:14:56,Suez,
270620588,Maersk,Long Beach,Ningbo,2018-09-24 22:08:37,16363.19596,2018-11-15 05:08:37,2018-11-21 20:08:37,Suez,
198972820,XPO Logistics,Long Beach,Shanghai,2016-09-06 09:52:50,16429.75492,2016-10-28 14:52:50,2016-11-03 07:52:50,Suez,
726767545,HPL,Guangzhou,Long Beach,2015-09-19 05:24:48,15713.75361,2015-11-08 19:24:48,2015-11-16 03:24:48,Suez,
970782916,Maersk,Qingdao,Los Angeles,2015-01-02 10:16:42,16709.06452,2015-02-24 14:16:42,2015-03-01 08:16:42,Suez,
611957052,XPO Logistics,Los Angeles,Shenzhen,2018-12-12 08:30:38,15690.57711,2019-01-30 21:30:38,2019-02-08 06:30:38,Suez,
100710588,HPL,Ningbo,Long Beach,2015-09-27 11:28:07,16363.19596,2015-11-17 21:28:07,2015-11-24 09:28:07,Suez,
732298594,Maersk,Ningbo,Los Angeles,2016-05-30 15:25:37,16369.88647,2016-07-21 12:25:37,2016-07-27 15:25:37,Suez,
872116779,Maersk,Long Beach,Qingdao,2017-07-17 04:47:09,16702.37402,2017-09-08 05:47:09,2017-09-13 04:47:09,Suez,
328067302,XPO Logistics,Shanghai,Long Beach,2017-05-17 12:54:18,16429.75492,2017-07-08 12:54:18,2017-07-14 12:54:18,Suez,
994893773,XPO Logistics,Shanghai,Seattle,2015-11-21 16:52:36,17555.122,2016-01-16 19:52:36,2016-01-18 16:52:36,Suez,
842585669,XPO Logistics,Seattle,Guangzhou,2019-12-03 18:02:48,16839.1207,2020-01-27 10:02:48,2020-01-30 18:02:48,Suez,
304138442,XPO Logistics,Los Angeles,Qingdao,2019-08-11 02:05:03,16709.06452,2019-10-03 15:05:03,2019-10-08 02:05:03,Suez,
154009787,XPO Logistics,Shanghai,Seattle,2017-12-26 11:16:05,17555.122,2018-02-21 02:16:05,2018-02-22 11:16:05,Suez,
857612318,XPO Logistics,Ningbo,Seattle,2017-11-17 19:58:56,17488.56305,2018-01-12 07:58:56,2018-01-14 19:58:56,Suez,
677367746,HPL,Ningbo,Long Beach,2017-03-01 14:36:07,16363.19596,2017-04-22 00:36:07,2017-04-28 14:36:07,Suez,
946661435,HPL,Guangzhou,Seattle,2018-07-14 21:35:31,16839.1207,2018-09-07 02:35:31,2018-09-10 21:35:31,Suez,
803543774,HPL,Ningbo,Long Beach,2017-06-18 17:50:58,16363.19596,2017-08-08 20:50:58,2017-08-15 17:50:58,Suez,
169361376,HPL,Seattle,Shenzhen,2020-01-30 19:37:22,16809.25369,2020-03-23 23:37:22,2020-03-28 20:37:22,Suez,
599766974,HPL,Qingdao,Long Beach,2017-03-09 12:20:24,16702.37402,2017-05-02 04:20:24,2017-05-06 13:20:24,Suez,
766024028,HPL,Shanghai,Seattle,2017-04-12 22:40:33,17555.122,2017-06-08 12:40:33,2017-06-09 23:40:33,Suez,
152208209,HPL,Ningbo,Seattle,2015-05-23 01:20:56,17488.56305,2015-07-17 11:20:56,2015-07-20 02:20:56,Suez,
374207889,XPO Logistics,Shanghai,Long Beach,2018-02-10 19:32:51,16429.75492,2018-04-04 15:32:51,2018-04-09 20:32:51,Suez,
482154217,HPL,Los Angeles,Shenzhen,2016-04-04 10:34:12,15690.57711,2016-05-24 02:34:12,2016-06-01 11:34:12,Suez,
482154217,HPL,Shanghai,Long Beach,2017-06-13 10:34:12,16429.75492,2017-08-04 21:34:12,2017-08-10 11:34:12,Suez,
756847497,Maersk,Seattle,Shenzhen,2019-05-04 05:33:10,16809.25369,2019-06-26 05:33:10,2019-07-01 07:33:10,Suez,
169361376,HPL,Los Angeles,Qingdao,2015-12-05 19:37:22,16709.06452,2016-01-28 08:37:22,2016-02-01 21:37:22,Suez,
238856510,Maersk,Ningbo,Seattle,2017-08-23 04:25:19,17488.56305,2017-10-17 16:25:19,2017-10-20 06:25:19,Suez,
471367398,Maersk,Seattle,Ningbo,2016-04-05 21:28:12,17488.56305,2016-05-31 04:28:12,2016-06-02 23:28:12,Suez,
267617031,Maersk,Qingdao,Long Beach,2016-10-09 12:17:40,16702.37402,2016-12-01 19:17:40,2016-12-06 14:17:40,Suez,
756847497,Maersk,Qingdao,Los Angeles,2016-06-03 05:33:10,16709.06452,2016-07-26 09:33:10,2016-07-31 08:33:10,Suez,
411932052,Maersk,Guangzhou,Seattle,2019-05-09 19:01:37,16839.1207,2019-07-03 06:01:37,2019-07-06 22:01:37,Suez,
837455854,Maersk,Los Angeles,Shenzhen,2019-04-07 14:12:38,15690.57711,2019-05-27 09:12:38,2019-06-04 17:12:38,Suez,
919717629,XPO Logistics,Shanghai,Seattle,2018-08-08 14:41:09,17555.122,2018-10-04 10:41:09,2018-10-05 17:41:09,Suez,
791425636,XPO Logistics,Long Beach,Qingdao,2018-01-21 00:50:24,16702.37402,2018-03-15 17:50:24,2018-03-20 03:50:24,Suez,
766024028,HPL,Guangzhou,Seattle,2019-10-23 22:40:33,16839.1207,2019-12-16 23:40:33,2019-12-21 01:40:33,Suez,
967517264,HPL,Long Beach,Shenzhen,2019-05-07 03:17:06,15683.8866,2019-06-25 22:17:06,2019-07-04 06:17:06,Suez,
726767545,HPL,Ningbo,Los Angeles,2019-07-15 05:24:48,16369.88647,2019-09-05 00:24:48,2019-09-11 08:24:48,Suez,
103564271,HPL,Seattle,Qingdao,2016-06-22 04:17:35,17827.74111,2016-08-18 15:17:35,2016-08-19 07:17:35,Suez,
785738414,HPL,Shanghai,Long Beach,2017-01-10 17:15:41,16429.75492,2017-03-03 17:15:41,2017-03-09 20:15:41,Suez,
546279361,HPL,Shanghai,Seattle,2017-08-11 09:35:57,17555.122,2017-10-06 22:35:57,2017-10-08 12:35:57,Suez,
266906320,Maersk,Shanghai,Long Beach,2017-11-06 05:00:00,16429.75492,2017-12-28 19:00:00,2018-01-03 09:00:00,Suez,
919717629,XPO Logistics,Seattle,Shanghai,2019-11-26 14:41:09,17555.122,2020-01-21 15:41:09,2020-01-23 18:41:09,Suez,
756847497,Maersk,Shenzhen,Seattle,2019-02-27 05:33:10,16809.25369,2019-04-21 21:33:10,2019-04-26 09:33:10,Suez,
515855261,Maersk,Los Angeles,Qingdao,2015-03-28 08:10:15,16709.06452,2015-05-20 10:10:15,2015-05-25 12:10:15,Suez,
515855261,Maersk,Guangzhou,Seattle,2016-10-22 08:10:15,16839.1207,2016-12-15 21:10:15,2016-12-19 12:10:15,Suez,
396295194,Maersk,Los Angeles,Shanghai,2015-08-04 08:56:01,16436.44542,2015-09-26 06:56:01,2015-10-01 12:56:01,Suez,
837455854,Maersk,Seattle,Shenzhen,2016-07-31 14:12:38,16809.25369,2016-09-22 23:12:38,2016-09-27 18:12:38,Suez,
842585669,XPO Logistics,Seattle,Qingdao,2015-04-21 18:02:48,17827.74111,2015-06-18 06:02:48,2015-06-18 22:02:48,Suez,
732298594,Maersk,Ningbo,Los Angeles,2015-06-02 15:25:37,16369.88647,2015-07-24 10:25:37,2015-07-30 19:25:37,Suez,
934224692,Maersk,Seattle,Shenzhen,2017-12-25 11:01:03,16809.25369,2018-02-17 05:01:03,2018-02-21 15:01:03,Suez,
305292268,XPO Logistics,Shenzhen,Long Beach,2018-04-28 00:35:55,15683.8866,2018-06-16 17:35:55,2018-06-25 04:35:55,Suez,
540841456,HPL,Los Angeles,Guangzhou,2019-08-05 15:37:14,15720.44412,2019-09-25 13:37:14,2019-10-02 19:37:14,Suez,
946661435,HPL,Shanghai,Long Beach,2017-02-25 21:35:31,16429.75492,2017-04-19 14:35:31,2017-04-25 01:35:31,Suez,
616666199,HPL,Los Angeles,Qingdao,2016-03-31 04:44:55,16709.06452,2016-05-24 01:44:55,2016-05-28 08:44:55,Suez,
154009787,XPO Logistics,Seattle,Shanghai,2018-02-26 11:16:05,17555.122,2018-04-24 00:16:05,2018-04-25 16:16:05,Suez,
934224692,Maersk,Long Beach,Ningbo,2015-07-20 11:01:03,16363.19596,2015-09-09 13:01:03,2015-09-16 16:01:03,Suez,
934224692,Maersk,Shenzhen,Seattle,2017-06-17 11:01:03,16809.25369,2017-08-09 13:01:03,2017-08-14 16:01:03,Suez,
791425636,XPO Logistics,Qingdao,Los Angeles,2018-12-11 00:50:24,16709.06452,2019-02-02 13:50:24,2019-02-07 05:50:24,Suez,
177335067,HPL,Shanghai,Long Beach,2015-07-01 01:37:58,16429.75492,2015-08-22 20:37:58,2015-08-28 06:37:58,Suez,
